delivery_date,sku_id,total_qty
2021/9/22,BK-5350,0
2021/9/22,BK-5351,0
2021/9/22,BK-5440,2
2021/9/22,BK-5442,0
2021/9/22,BK-5443,0
2021/9/22,BK-5444,0
2021/9/22,BK-5445,0
2021/9/22,BK-5446,0
2021/9/22,BK-5447,0
2021/9/22,BK-5448,0
2021/9/22,BK-5449,0
2021/9/22,BK-5450,0
2021/9/22,BK-5451,0
2021/9/22,BK-5452,0
2021/9/22,BK-5453,0
2021/9/22,BK-6101,2
2021/9/22,BK-6220,0
2021/9/22,BK-6221,0
2021/9/22,BK-6222,0
2021/9/22,BK-6311,11
2021/9/22,BK-6320,5
2021/9/22,BK-6321,1
2021/9/22,BK-7812,8
2021/9/22,BK-9507,0
2021/9/22,BK-9508,0
2021/9/22,BK-9509,0
2021/9/22,BK-9511,0
2021/9/22,BK-9515,0
2021/9/22,BK-9516,0
2021/9/22,BK-9517,1
2021/9/22,BK-9518,5
2021/9/22,BK-9519,4
2021/9/22,BK-9520,6
2021/9/22,BK-9521,3
2021/9/22,BK-9522,0
2021/9/22,BK-9526,0
2021/9/22,BK-9528,0
2021/9/23,BK-1135,0
2021/9/23,BK-1211,0
2021/9/23,BK-1214,17
2021/9/23,BK-1215,0
2021/9/23,BK-1216,0
2021/9/23,BK-1217,0
2021/9/23,BK-1218,0
2021/9/23,BK-1320,19
2021/9/23,BK-1332,26
2021/9/23,BK-1333,11
2021/9/23,BK-1334,5
2021/9/23,BK-1341,9
2021/9/23,BK-1345,19
2021/9/23,BK-1346,5
2021/9/23,BK-1349,0
2021/9/23,BK-1350,0
2021/9/23,BK-1351,0
2021/9/23,BK-1411,9
2021/9/23,BK-1412,2
2021/9/23,BK-1414,0
2021/9/23,BK-1617,14
2021/9/23,BK-1619,11
2021/9/23,BK-1704,15
2021/9/23,BK-1810,1
2021/9/23,BK-1854,5
2021/9/23,BK-1860,8
2021/9/23,BK-1862,3
2021/9/23,BK-1863,10
2021/9/23,BK-1867,0
2021/9/23,BK-1871,0
2021/9/23,BK-1872,0
2021/9/23,BK-1876,0
2021/9/23,BK-1879,0
2021/9/23,BK-1880,0
2021/9/23,BK-1881,0
2021/9/23,BK-2215,0
2021/9/23,BK-2416,4
2021/9/23,BK-2723,0
2021/9/23,BK-2725,0
2021/9/23,BK-2742,0
2021/9/23,BK-3106,1
2021/9/23,BK-3147,3
2021/9/23,BK-3157,0
2021/9/23,BK-3165,0
2021/9/23,BK-3167,0
2021/9/23,BK-3169,0
2021/9/23,BK-3170,0
2021/9/23,BK-3242,37
2021/9/23,BK-3243,3
2021/9/23,BK-3263,0
2021/9/23,BK-3270,0
2021/9/23,BK-3271,0
2021/9/23,BK-3272,0
2021/9/23,BK-3273,0
2021/9/23,BK-3275,0
2021/9/23,BK-4123,0
2021/9/23,BK-4124,0
2021/9/23,BK-4204,10
2021/9/23,BK-4205,0
2021/9/23,BK-4207,0
2021/9/23,BK-4211,0
2021/9/23,BK-4214,0
2021/9/23,BK-4215,0
2021/9/23,BK-4218,1
2021/9/23,BK-5152,6
2021/9/23,BK-5159,5
2021/9/23,BK-5160,2
2021/9/23,BK-5161,2
2021/9/23,BK-5162,1
2021/9/23,BK-5195,2
2021/9/23,BK-5196,0
2021/9/23,BK-5197,1
2021/9/23,BK-5198,0
2021/9/23,BK-5201,0
2021/9/23,BK-5205,0
2021/9/23,BK-5206,0
2021/9/23,BK-5207,0
2021/9/23,BK-5208,0
2021/9/23,BK-5209,0
2021/9/23,BK-5210,0
2021/9/23,BK-5211,5
2021/9/23,BK-5212,6
2021/9/23,BK-5216,4
2021/9/23,BK-5217,1
2021/9/23,BK-5221,0
2021/9/23,BK-5292,8
2021/9/23,BK-5293,44
2021/9/23,BK-5297,0
2021/9/23,BK-5298,1
2021/9/23,BK-5299,12
2021/9/23,BK-5300,0
2021/9/23,BK-5301,2
2021/9/23,BK-5303,1
2021/9/23,BK-5308,0
2021/9/23,BK-5313,0
2021/9/23,BK-5316,5
2021/9/23,BK-5317,7
2021/9/23,BK-5322,0
2021/9/23,BK-5324,3
2021/9/23,BK-5328,4
2021/9/23,BK-5329,5
2021/9/23,BK-5330,3
2021/9/23,BK-5331,1
2021/9/23,BK-5332,1
2021/9/23,BK-5333,0
2021/9/23,BK-5334,0
2021/9/23,BK-5335,1
2021/9/23,BK-5337,0
2021/9/23,BK-5338,0
2021/9/23,BK-5339,3
2021/9/23,BK-5342,0
2021/9/23,BK-5348,0
2021/9/23,BK-5349,0
2021/9/23,BK-5350,0
2021/9/23,BK-5351,0
2021/9/23,BK-5440,3
2021/9/23,BK-5442,0
2021/9/23,BK-5443,0
2021/9/23,BK-5444,0
2021/9/23,BK-5445,0
2021/9/23,BK-5446,0
2021/9/23,BK-5447,0
2021/9/23,BK-5448,0
2021/9/23,BK-5449,0
2021/9/23,BK-5450,0
2021/9/23,BK-5451,0
2021/9/23,BK-5452,0
2021/9/23,BK-5453,0
2021/9/23,BK-6101,1
2021/9/23,BK-6220,0
2021/9/23,BK-6221,0
2021/9/23,BK-6222,0
2021/9/23,BK-6311,3
2021/9/23,BK-6320,0
2021/9/23,BK-6321,0
2021/9/23,BK-7812,6
2021/9/23,BK-9507,0
2021/9/23,BK-9508,0
2021/9/23,BK-9509,0
2021/9/23,BK-9511,0
2021/9/23,BK-9515,0
2021/9/23,BK-9516,0
2021/9/23,BK-9517,1
2021/9/23,BK-9518,2
2021/9/23,BK-9519,1
2021/9/23,BK-9520,3
2021/9/23,BK-9521,2
2021/9/23,BK-9522,0
2021/9/23,BK-9526,0
2021/9/23,BK-9528,0
2021/9/24,BK-1135,0
2021/9/24,BK-1211,0
2021/9/24,BK-1214,28
2021/9/24,BK-1215,0
2021/9/24,BK-1216,0
2021/9/24,BK-1217,0
2021/9/24,BK-1218,0
2021/9/24,BK-1320,26
2021/9/24,BK-1332,31
2021/9/24,BK-1333,13
2021/9/24,BK-1334,8
2021/9/24,BK-1341,10
2021/9/24,BK-1345,27
2021/9/24,BK-1346,6
2021/9/24,BK-1349,0
2021/9/24,BK-1350,0
2021/9/24,BK-1351,0
2021/9/24,BK-1411,12
2021/9/24,BK-1412,4
2021/9/24,BK-1414,0
2021/9/24,BK-1617,19
2021/9/24,BK-1619,12
2021/9/24,BK-1704,9
2021/9/24,BK-1810,1
2021/9/24,BK-1854,13
2021/9/24,BK-1860,17
2021/9/24,BK-1862,11
2021/9/24,BK-1863,7
2021/9/24,BK-1867,0
2021/9/24,BK-1871,0
2021/9/24,BK-1872,0
2021/9/24,BK-1876,0
2021/9/24,BK-1879,0
2021/9/24,BK-1880,0
2021/9/24,BK-1881,0
2021/9/24,BK-2215,0
2021/9/24,BK-2416,3
2021/9/24,BK-2723,2
2021/9/24,BK-2725,0
2021/9/24,BK-2742,0
2021/9/24,BK-3106,0
2021/9/24,BK-3147,2
2021/9/24,BK-3157,0
2021/9/24,BK-3165,0
2021/9/24,BK-3167,0
2021/9/24,BK-3169,0
2021/9/24,BK-3170,0
2021/9/24,BK-3242,50
2021/9/24,BK-3243,2
2021/9/24,BK-3263,0
2021/9/24,BK-3270,0
2021/9/24,BK-3271,0
2021/9/24,BK-3272,0
2021/9/24,BK-3273,0
2021/9/24,BK-3275,0
2021/9/24,BK-4123,0
2021/9/24,BK-4124,0
2021/9/24,BK-4204,5
2021/9/24,BK-4205,5
2021/9/24,BK-4207,2
2021/9/24,BK-4211,0
2021/9/24,BK-4214,0
2021/9/24,BK-4215,0
2021/9/24,BK-4218,0
2021/9/24,BK-5152,5
2021/9/24,BK-5159,8
2021/9/24,BK-5160,5
2021/9/24,BK-5161,1
2021/9/24,BK-5162,1
2021/9/24,BK-5195,2
2021/9/24,BK-5196,0
2021/9/24,BK-5197,0
2021/9/24,BK-5198,0
2021/9/24,BK-5201,0
2021/9/24,BK-5205,0
2021/9/24,BK-5206,0
2021/9/24,BK-5207,0
2021/9/24,BK-5208,0
2021/9/24,BK-5209,0
2021/9/24,BK-5210,0
2021/9/24,BK-5211,4
2021/9/24,BK-5212,8
2021/9/24,BK-5216,7
2021/9/24,BK-5217,2
2021/9/24,BK-5221,0
2021/9/24,BK-5292,19
2021/9/24,BK-5293,62
2021/9/24,BK-5297,0
2021/9/24,BK-5298,4
2021/9/24,BK-5299,12
2021/9/24,BK-5300,0
2021/9/24,BK-5301,2
2021/9/24,BK-5303,2
2021/9/24,BK-5308,0
2021/9/24,BK-5313,0
2021/9/24,BK-5316,7
2021/9/24,BK-5317,7
2021/9/24,BK-5322,0
2021/9/24,BK-5324,0
2021/9/24,BK-5328,5
2021/9/24,BK-5329,0
2021/9/24,BK-5330,1
2021/9/24,BK-5331,1
2021/9/24,BK-5332,2
2021/9/24,BK-5333,1
2021/9/24,BK-5334,0
2021/9/24,BK-5335,1
2021/9/24,BK-5337,0
2021/9/24,BK-5338,0
2021/9/24,BK-5339,2
2021/9/24,BK-5342,0
2021/9/24,BK-5348,0
2021/9/24,BK-5349,0
2021/9/24,BK-5350,0
2021/9/24,BK-5351,0
2021/9/24,BK-5440,2
2021/9/24,BK-5442,0
2021/9/24,BK-5443,0
2021/9/24,BK-5444,0
2021/9/24,BK-5445,0
2021/9/24,BK-5446,0
2021/9/24,BK-5447,0
2021/9/24,BK-5448,0
2021/9/24,BK-5449,0
2021/9/24,BK-5450,0
2021/9/24,BK-5451,0
2021/9/24,BK-5452,0
2021/9/24,BK-5453,0
2021/9/24,BK-6101,0
2021/9/24,BK-6220,1
2021/9/24,BK-6221,0
2021/9/24,BK-6222,0
2021/9/24,BK-6311,1
2021/9/24,BK-6320,0
2021/9/24,BK-6321,1
2021/9/24,BK-7812,3
2021/9/24,BK-9507,2
2021/9/24,BK-9508,0
2021/9/24,BK-9509,0
2021/9/24,BK-9511,0
2021/9/24,BK-9515,0
2021/9/24,BK-9516,0
2021/9/24,BK-9517,0
2021/9/24,BK-9518,3
2021/9/24,BK-9519,0
2021/9/24,BK-9520,2
2021/9/24,BK-9521,0
2021/9/24,BK-9522,0
2021/9/24,BK-9526,0
2021/9/24,BK-9528,0
2021/9/25,BK-1135,0
2021/9/25,BK-1211,0
2021/9/25,BK-1214,54
2021/9/25,BK-1215,0
2021/9/25,BK-1216,0
2021/9/25,BK-1217,0
2021/9/25,BK-1218,0
2021/9/25,BK-1320,60
2021/9/25,BK-1332,92
2021/9/25,BK-1333,33
2021/9/25,BK-1334,11
2021/9/25,BK-1341,20
2021/9/25,BK-1345,53
2021/9/25,BK-1346,16
2021/9/25,BK-1349,0
2021/9/25,BK-1350,0
2021/9/25,BK-1351,0
2021/9/25,BK-1411,37
2021/9/25,BK-1412,3
2021/9/25,BK-1414,0
2021/9/25,BK-1617,37
2021/9/25,BK-1619,29
2021/9/25,BK-1704,31
2021/9/25,BK-1810,1
2021/9/25,BK-1854,23
2021/9/25,BK-1860,18
2021/9/25,BK-1862,15
2021/9/25,BK-1863,23
2021/9/25,BK-1867,0
2021/9/25,BK-1871,0
2021/9/25,BK-1872,0
2021/9/25,BK-1876,0
2021/9/25,BK-1879,0
2021/9/25,BK-1880,0
2021/9/25,BK-1881,0
2021/9/25,BK-2215,0
2021/9/25,BK-2416,2
2021/9/25,BK-2723,6
2021/9/25,BK-2725,0
2021/9/25,BK-2742,0
2021/9/25,BK-3106,2
2021/9/25,BK-3147,4
2021/9/25,BK-3157,0
2021/9/25,BK-3165,0
2021/9/25,BK-3167,0
2021/9/25,BK-3169,0
2021/9/25,BK-3170,0
2021/9/25,BK-3242,82
2021/9/25,BK-3243,6
2021/9/25,BK-3263,0
2021/9/25,BK-3270,0
2021/9/25,BK-3271,0
2021/9/25,BK-3272,0
2021/9/25,BK-3273,0
2021/9/25,BK-3275,0
2021/9/25,BK-4123,0
2021/9/25,BK-4124,0
2021/9/25,BK-4204,16
2021/9/25,BK-4205,7
2021/9/25,BK-4207,1
2021/9/25,BK-4211,0
2021/9/25,BK-4214,0
2021/9/25,BK-4215,0
2021/9/25,BK-4218,0
2021/9/25,BK-5152,10
2021/9/25,BK-5159,16
2021/9/25,BK-5160,0
2021/9/25,BK-5161,1
2021/9/25,BK-5162,0
2021/9/25,BK-5195,5
2021/9/25,BK-5196,1
2021/9/25,BK-5197,0
2021/9/25,BK-5198,0
2021/9/25,BK-5201,1
2021/9/25,BK-5205,0
2021/9/25,BK-5206,0
2021/9/25,BK-5207,0
2021/9/25,BK-5208,0
2021/9/25,BK-5209,0
2021/9/25,BK-5210,0
2021/9/25,BK-5211,3
2021/9/25,BK-5212,12
2021/9/25,BK-5216,6
2021/9/25,BK-5217,6
2021/9/25,BK-5221,0
2021/9/25,BK-5292,21
2021/9/25,BK-5293,111
2021/9/25,BK-5297,0
2021/9/25,BK-5298,9
2021/9/25,BK-5299,24
2021/9/25,BK-5300,1
2021/9/25,BK-5301,8
2021/9/25,BK-5303,2
2021/9/25,BK-5308,0
2021/9/25,BK-5313,0
2021/9/25,BK-5316,11
2021/9/25,BK-5317,15
2021/9/25,BK-5322,0
2021/9/25,BK-5324,0
2021/9/25,BK-5328,7
2021/9/25,BK-5329,4
2021/9/25,BK-5330,2
2021/9/25,BK-5331,0
2021/9/25,BK-5332,1
2021/9/25,BK-5333,0
2021/9/25,BK-5334,0
2021/9/25,BK-5335,2
2021/9/25,BK-5337,0
2021/9/25,BK-5338,2
2021/9/25,BK-5339,1
2021/9/25,BK-5342,0
2021/9/25,BK-5348,0
2021/9/25,BK-5349,0
2021/9/25,BK-5350,0
2021/9/25,BK-5351,0
2021/9/25,BK-5440,1
2021/9/25,BK-5442,0
2021/9/25,BK-5443,0
2021/9/25,BK-5444,0
2021/9/25,BK-5445,0
2021/9/25,BK-5446,0
2021/9/25,BK-5447,0
2021/9/25,BK-5448,0
2021/9/25,BK-5449,0
2021/9/25,BK-5450,0
2021/9/25,BK-5451,0
2021/9/25,BK-5452,0
2021/9/25,BK-5453,0
2021/9/25,BK-6101,0
2021/9/25,BK-6220,2
2021/9/25,BK-6221,0
2021/9/25,BK-6222,0
2021/9/25,BK-6311,5
2021/9/25,BK-6320,0
2021/9/25,BK-6321,0
2021/9/25,BK-7812,4
2021/9/25,BK-9507,0
2021/9/25,BK-9508,0
2021/9/25,BK-9509,0
2021/9/25,BK-9511,0
2021/9/25,BK-9515,1
2021/9/25,BK-9516,0
2021/9/25,BK-9517,1
2021/9/25,BK-9518,1
2021/9/25,BK-9519,0
2021/9/25,BK-9520,2
2021/9/25,BK-9521,3
2021/9/25,BK-9522,0
2021/9/25,BK-9526,0
2021/9/25,BK-9528,0
2021/9/26,BK-1135,0
2021/9/26,BK-1211,0
2021/9/26,BK-1214,1
2021/9/26,BK-1215,0
2021/9/26,BK-1216,0
2021/9/26,BK-1217,0
2021/9/26,BK-1218,0
2021/9/26,BK-1320,1
2021/9/26,BK-1332,1
2021/9/26,BK-1333,0
2021/9/26,BK-1334,0
2021/9/26,BK-1341,0
2021/9/26,BK-1345,0
2021/9/26,BK-1346,0
2021/9/26,BK-1349,0
2021/9/26,BK-1350,0
2021/9/26,BK-1351,0
2021/9/26,BK-1411,0
2021/9/26,BK-1412,0
2021/9/26,BK-1414,0
2021/9/26,BK-1617,0
2021/9/26,BK-1619,0
2021/9/26,BK-1704,1
2021/9/26,BK-1810,0
2021/9/26,BK-1854,0
2021/9/26,BK-1860,0
2021/9/26,BK-1862,1
2021/9/26,BK-1863,0
2021/9/26,BK-1867,0
2021/9/26,BK-1871,0
2021/9/26,BK-1872,0
2021/9/26,BK-1876,0
2021/9/26,BK-1879,0
2021/9/26,BK-1880,0
2021/9/26,BK-1881,0
2021/9/26,BK-2215,0
2021/9/26,BK-2416,0
2021/9/26,BK-2723,0
2021/9/26,BK-2725,0
2021/9/26,BK-2742,0
2021/9/26,BK-3106,0
2021/9/26,BK-3147,0
2021/9/26,BK-3157,0
2021/9/26,BK-3165,0
2021/9/26,BK-3167,0
2021/9/26,BK-3169,0
2021/9/26,BK-3170,0
2021/9/26,BK-3242,2
2021/9/26,BK-3243,0
2021/9/26,BK-3263,0
2021/9/26,BK-3270,0
2021/9/26,BK-3271,0
2021/9/26,BK-3272,0
2021/9/26,BK-3273,0
2021/9/26,BK-3275,0
2021/9/26,BK-4123,0
2021/9/26,BK-4124,0
2021/9/26,BK-4204,0
2021/9/26,BK-4205,0
2021/9/26,BK-4207,0
2021/9/26,BK-4211,0
2021/9/26,BK-4214,0
2021/9/26,BK-4215,0
2021/9/26,BK-4218,0
2021/9/26,BK-5152,0
2021/9/26,BK-5159,0
2021/9/26,BK-5160,0
2021/9/26,BK-5161,0
2021/9/26,BK-5162,0
2021/9/26,BK-5195,0
2021/9/26,BK-5196,0
2021/9/26,BK-5197,0
2021/9/26,BK-5198,0
2021/9/26,BK-5201,0
2021/9/26,BK-5205,0
2021/9/26,BK-5206,0
2021/9/26,BK-5207,0
2021/9/26,BK-5208,0
2021/9/26,BK-5209,0
2021/9/26,BK-5210,0
2021/9/26,BK-5211,0
2021/9/26,BK-5212,0
2021/9/26,BK-5216,0
2021/9/26,BK-5217,0
2021/9/26,BK-5221,0
2021/9/26,BK-5292,0
2021/9/26,BK-5293,1
2021/9/26,BK-5297,0
2021/9/26,BK-5298,0
2021/9/26,BK-5299,0
2021/9/26,BK-5300,0
2021/9/26,BK-5301,0
2021/9/26,BK-5303,0
2021/9/26,BK-5308,0
2021/9/26,BK-5313,0
2021/9/26,BK-5316,0
2021/9/26,BK-5317,0
2021/9/26,BK-5322,0
2021/9/26,BK-5324,0
2021/9/26,BK-5328,0
2021/9/26,BK-5329,1
2021/9/26,BK-5330,0
2021/9/26,BK-5331,0
2021/9/26,BK-5332,0
2021/9/26,BK-5333,0
2021/9/26,BK-5334,0
2021/9/26,BK-5335,0
2021/9/26,BK-5337,0
2021/9/26,BK-5338,0
2021/9/26,BK-5339,0
2021/9/26,BK-5342,0
2021/9/26,BK-5348,0
2021/9/26,BK-5349,0
2021/9/26,BK-5350,0
2021/9/26,BK-5351,0
2021/9/26,BK-5440,0
2021/9/26,BK-5442,0
2021/9/26,BK-5443,0
2021/9/26,BK-5444,0
2021/9/26,BK-5445,0
2021/9/26,BK-5446,0
2021/9/26,BK-5447,0
2021/9/26,BK-5448,0
2021/9/26,BK-5449,0
2021/9/26,BK-5450,0
2021/9/26,BK-5451,0
2021/9/26,BK-5452,0
2021/9/26,BK-5453,0
2021/9/26,BK-6101,0
2021/9/26,BK-6220,0
2021/9/26,BK-6221,0
2021/9/26,BK-6222,0
2021/9/26,BK-6311,0
2021/9/26,BK-6320,0
2021/9/26,BK-6321,0
2021/9/26,BK-7812,0
2021/9/26,BK-9507,0
2021/9/26,BK-9508,0
2021/9/26,BK-9509,0
2021/9/26,BK-9511,0
2021/9/26,BK-9515,0
2021/9/26,BK-9516,0
2021/9/26,BK-9517,0
2021/9/26,BK-9518,0
2021/9/26,BK-9519,0
2021/9/26,BK-9520,0
2021/9/26,BK-9521,0
2021/9/26,BK-9522,0
2021/9/26,BK-9526,0
2021/9/26,BK-9528,0
2021/9/27,BK-1135,0
2021/9/27,BK-1211,0
2021/9/27,BK-1214,40
2021/9/27,BK-1215,0
2021/9/27,BK-1216,0
2021/9/27,BK-1217,0
2021/9/27,BK-1218,0
2021/9/27,BK-1320,42
2021/9/27,BK-1332,50
2021/9/27,BK-1333,28
2021/9/27,BK-1334,10
2021/9/27,BK-1341,19
2021/9/27,BK-1345,36
2021/9/27,BK-1346,9
2021/9/27,BK-1349,0
2021/9/27,BK-1350,0
2021/9/27,BK-1351,0
2021/9/27,BK-1411,26
2021/9/27,BK-1412,5
2021/9/27,BK-1414,0
2021/9/27,BK-1617,31
2021/9/27,BK-1619,25
2021/9/27,BK-1704,28
2021/9/27,BK-1810,4
2021/9/27,BK-1854,14
2021/9/27,BK-1860,24
2021/9/27,BK-1862,7
2021/9/27,BK-1863,21
2021/9/27,BK-1867,0
2021/9/27,BK-1871,0
2021/9/27,BK-1872,0
2021/9/27,BK-1876,0
2021/9/27,BK-1879,0
2021/9/27,BK-1880,0
2021/9/27,BK-1881,0
2021/9/27,BK-2215,0
2021/9/27,BK-2416,6
2021/9/27,BK-2723,5
2021/9/27,BK-2725,0
2021/9/27,BK-2742,1
2021/9/27,BK-3106,0
2021/9/27,BK-3147,0
2021/9/27,BK-3157,0
2021/9/27,BK-3165,0
2021/9/27,BK-3167,0
2021/9/27,BK-3169,0
2021/9/27,BK-3170,0
2021/9/27,BK-3242,69
2021/9/27,BK-3243,4
2021/9/27,BK-3263,0
2021/9/27,BK-3270,0
2021/9/27,BK-3271,0
2021/9/27,BK-3272,0
2021/9/27,BK-3273,0
2021/9/27,BK-3275,0
2021/9/27,BK-4123,0
2021/9/27,BK-4124,0
2021/9/27,BK-4204,13
2021/9/27,BK-4205,3
2021/9/27,BK-4207,2
2021/9/27,BK-4211,0
2021/9/27,BK-4214,0
2021/9/27,BK-4215,0
2021/9/27,BK-4218,1
2021/9/27,BK-5152,12
2021/9/27,BK-5159,15
2021/9/27,BK-5160,4
2021/9/27,BK-5161,0
2021/9/27,BK-5162,0
2021/9/27,BK-5195,1
2021/9/27,BK-5196,0
2021/9/27,BK-5197,1
2021/9/27,BK-5198,0
2021/9/27,BK-5201,0
2021/9/27,BK-5205,0
2021/9/27,BK-5206,0
2021/9/27,BK-5207,0
2021/9/27,BK-5208,0
2021/9/27,BK-5209,0
2021/9/27,BK-5210,0
2021/9/27,BK-5211,3
2021/9/27,BK-5212,3
2021/9/27,BK-5216,5
2021/9/27,BK-5217,4
2021/9/27,BK-5221,0
2021/9/27,BK-5292,16
2021/9/27,BK-5293,80
2021/9/27,BK-5297,0
2021/9/27,BK-5298,2
2021/9/27,BK-5299,16
2021/9/27,BK-5300,0
2021/9/27,BK-5301,1
2021/9/27,BK-5303,3
2021/9/27,BK-5308,0
2021/9/27,BK-5313,0
2021/9/27,BK-5316,12
2021/9/27,BK-5317,14
2021/9/27,BK-5322,0
2021/9/27,BK-5324,2
2021/9/27,BK-5328,11
2021/9/27,BK-5329,7
2021/9/27,BK-5330,0
2021/9/27,BK-5331,1
2021/9/27,BK-5332,0
2021/9/27,BK-5333,0
2021/9/27,BK-5334,0
2021/9/27,BK-5335,0
2021/9/27,BK-5337,0
2021/9/27,BK-5338,0
2021/9/27,BK-5339,5
2021/9/27,BK-5342,0
2021/9/27,BK-5348,0
2021/9/27,BK-5349,0
2021/9/27,BK-5350,0
2021/9/27,BK-5351,0
2021/9/27,BK-5440,5
2021/9/27,BK-5442,0
2021/9/27,BK-5443,0
2021/9/27,BK-5444,0
2021/9/27,BK-5445,0
2021/9/27,BK-5446,0
2021/9/27,BK-5447,0
2021/9/27,BK-5448,0
2021/9/27,BK-5449,0
2021/9/27,BK-5450,0
2021/9/27,BK-5451,0
2021/9/27,BK-5452,0
2021/9/27,BK-5453,0
2021/9/27,BK-6101,0
2021/9/27,BK-6220,0
2021/9/27,BK-6221,0
2021/9/27,BK-6222,0
2021/9/27,BK-6311,1
2021/9/27,BK-6320,0
2021/9/27,BK-6321,0
2021/9/27,BK-7812,8
2021/9/27,BK-9507,0
2021/9/27,BK-9508,0
2021/9/27,BK-9509,0
2021/9/27,BK-9511,0
2021/9/27,BK-9515,0
2021/9/27,BK-9516,0
2021/9/27,BK-9517,0
2021/9/27,BK-9518,0
2021/9/27,BK-9519,1
2021/9/27,BK-9520,2
2021/9/27,BK-9521,2
2021/9/27,BK-9522,0
2021/9/27,BK-9526,0
2021/9/27,BK-9528,0
2021/9/28,BK-1135,0
2021/9/28,BK-1211,0
2021/9/28,BK-1214,27
2021/9/28,BK-1215,0
2021/9/28,BK-1216,0
2021/9/28,BK-1217,0
2021/9/28,BK-1218,0
2021/9/28,BK-1320,35
2021/9/28,BK-1332,30
2021/9/28,BK-1333,11
2021/9/28,BK-1334,4
2021/9/28,BK-1341,15
2021/9/28,BK-1345,24
2021/9/28,BK-1346,3
2021/9/28,BK-1349,0
2021/9/28,BK-1350,0
2021/9/28,BK-1351,0
2021/9/28,BK-1411,16
2021/9/28,BK-1412,5
2021/9/28,BK-1414,0
2021/9/28,BK-1617,14
2021/9/28,BK-1619,12
2021/9/28,BK-1704,16
2021/9/28,BK-1810,2
2021/9/28,BK-1854,9
2021/9/28,BK-1860,8
2021/9/28,BK-1862,4
2021/9/28,BK-1863,10
2021/9/28,BK-1867,0
2021/9/28,BK-1871,0
2021/9/28,BK-1872,0
2021/9/28,BK-1876,0
2021/9/28,BK-1879,0
2021/9/28,BK-1880,0
2021/9/28,BK-1881,0
2021/9/28,BK-2215,0
2021/9/28,BK-2416,3
2021/9/28,BK-2723,3
2021/9/28,BK-2725,0
2021/9/28,BK-2742,0
2021/9/28,BK-3106,0
2021/9/28,BK-3147,3
2021/9/28,BK-3157,0
2021/9/28,BK-3165,0
2021/9/28,BK-3167,0
2021/9/28,BK-3169,0
2021/9/28,BK-3170,0
2021/9/28,BK-3242,49
2021/9/28,BK-3243,3
2021/9/28,BK-3263,0
2021/9/28,BK-3270,0
2021/9/28,BK-3271,0
2021/9/28,BK-3272,0
2021/9/28,BK-3273,0
2021/9/28,BK-3275,0
2021/9/28,BK-4123,0
2021/9/28,BK-4124,0
2021/9/28,BK-4204,10
2021/9/28,BK-4205,2
2021/9/28,BK-4207,0
2021/9/28,BK-4211,0
2021/9/28,BK-4214,0
2021/9/28,BK-4215,0
2021/9/28,BK-4218,0
2021/9/28,BK-5152,8
2021/9/28,BK-5159,9
2021/9/28,BK-5160,4
2021/9/28,BK-5161,0
2021/9/28,BK-5162,0
2021/9/28,BK-5195,0
2021/9/28,BK-5196,0
2021/9/28,BK-5197,0
2021/9/28,BK-5198,0
2021/9/28,BK-5201,0
2021/9/28,BK-5205,0
2021/9/28,BK-5206,0
2021/9/28,BK-5207,0
2021/9/28,BK-5208,0
2021/9/28,BK-5209,0
2021/9/28,BK-5210,0
2021/9/28,BK-5211,5
2021/9/28,BK-5212,3
2021/9/28,BK-5216,1
2021/9/28,BK-5217,1
2021/9/28,BK-5221,0
2021/9/28,BK-5292,12
2021/9/28,BK-5293,58
2021/9/28,BK-5297,0
2021/9/28,BK-5298,3
2021/9/28,BK-5299,16
2021/9/28,BK-5300,1
2021/9/28,BK-5301,1
2021/9/28,BK-5303,1
2021/9/28,BK-5308,0
2021/9/28,BK-5313,0
2021/9/28,BK-5316,1
2021/9/28,BK-5317,5
2021/9/28,BK-5322,0
2021/9/28,BK-5324,0
2021/9/28,BK-5328,8
2021/9/28,BK-5329,2
2021/9/28,BK-5330,2
2021/9/28,BK-5331,0
2021/9/28,BK-5332,0
2021/9/28,BK-5333,1
2021/9/28,BK-5334,0
2021/9/28,BK-5335,0
2021/9/28,BK-5337,0
2021/9/28,BK-5338,0
2021/9/28,BK-5339,2
2021/9/28,BK-5342,0
2021/9/28,BK-5348,0
2021/9/28,BK-5349,0
2021/9/28,BK-5350,0
2021/9/28,BK-5351,0
2021/9/28,BK-5440,2
2021/9/28,BK-5442,0
2021/9/28,BK-5443,0
2021/9/28,BK-5444,0
2021/9/28,BK-5445,0
2021/9/28,BK-5446,0
2021/9/28,BK-5447,0
2021/9/28,BK-5448,0
2021/9/28,BK-5449,0
2021/9/28,BK-5450,0
2021/9/28,BK-5451,0
2021/9/28,BK-5452,0
2021/9/28,BK-5453,0
2021/9/28,BK-6101,0
2021/9/28,BK-6220,0
2021/9/28,BK-6221,0
2021/9/28,BK-6222,0
2021/9/28,BK-6311,3
2021/9/28,BK-6320,0
2021/9/28,BK-6321,1
2021/9/28,BK-7812,1
2021/9/28,BK-9507,0
2021/9/28,BK-9508,0
2021/9/28,BK-9509,0
2021/9/28,BK-9511,0
2021/9/28,BK-9515,0
2021/9/28,BK-9516,0
2021/9/28,BK-9517,0
2021/9/28,BK-9518,1
2021/9/28,BK-9519,1
